83.6,80.0,83.6,90.0,84.0
84.8,81.2,82.8,90.8,84.2
82.4,79.6,84.0,90.8,84.6
83.6,82.0,82.4,90.4,84.4
82.8,80.0,82.8,90.0,83.7
84.4,79.6,82.4,90.8,84.2
84.4,80.4,83.2,89.6,84.3
84.8,82.0,83.2,90.8,84.3
85.2,79.6,82.8,89.6,84.0
83.2,81.6,83.2,91.2,84.8
84.0,78.8,83.2,90.8,83.7
85.6,78.8,83.2,90.0,83.8
83.6,80.4,82.8,90.4,84.4
83.6,80.4,83.6,91.2,84.3
83.2,79.2,82.0,90.8,84.0
83.2,79.2,80.8,90.8,84.1
85.6,80.4,80.8,91.2,84.4
84.4,81.2,80.8,91.2,84.0
84.0,82.8,82.0,90.8,84.5
85.2,80.4,81.6,90.8,84.2
84.4,79.2,81.6,91.2,83.7
