89.6,86.8,84.8,92.0,88.3
88.8,84.4,84.0,90.8,87.3
86.0,82.4,84.0,91.2,87.3
90.0,84.0,85.6,91.2,88.1
88.8,84.4,84.0,89.6,87.7
91.2,82.8,82.8,90.4,88.2
91.2,86.4,83.2,90.0,87.7
88.8,86.0,84.4,91.6,88.2
87.2,83.6,84.0,90.0,87.5
89.6,84.8,85.2,89.6,88.7
90.4,83.2,85.6,90.8,87.6
89.2,85.6,84.8,89.6,88.1
89.2,84.8,85.2,89.2,88.0
90.0,84.4,82.4,90.4,88.0
90.0,81.6,85.2,90.0,87.3
90.0,82.4,84.0,87.2,88.0
87.6,84.4,85.6,91.6,87.9
91.2,86.0,84.4,92.0,87.9
88.4,83.2,84.4,90.8,87.9
87.6,84.8,82.8,90.4,87.7
90.8,86.8,86.0,89.6,88.2
89.6,85.6,85.2,88.4,88.2
90.8,84.8,85.2,90.0,87.5
88.8,82.0,85.2,89.6,88.1
91.2,84.0,85.2,86.8,87.2
91.2,84.0,84.4,91.6,88.1
90.8,85.2,86.4,89.6,87.9
90.8,85.2,85.2,90.8,88.4
86.4,85.6,85.6,90.4,88.1
90.4,84.8,84.0,91.2,88.0
87.2,84.0,83.6,90.8,88.0
90.4,85.6,84.8,90.0,88.1
90.0,84.8,85.6,89.6,88.3
91.2,84.0,83.6,89.6,88.5
89.6,84.0,83.2,90.8,87.5
90.0,85.6,84.0,91.2,87.9
86.0,84.4,84.8,90.4,87.7
86.8,84.0,85.6,91.2,88.2
90.8,86.0,86.4,90.0,88.4
87.6,83.6,85.6,91.6,87.7
88.4,84.0,80.4,90.4,88.1
88.8,86.0,84.4,90.4,87.8
90.0,84.8,85.2,90.0,87.9
89.6,86.8,82.8,88.4,87.7
88.4,84.4,82.8,88.8,87.8
89.2,83.6,80.8,87.6,87.5
90.0,84.4,83.6,90.0,87.4
90.4,82.8,84.8,90.0,88.2
89.2,85.6,85.2,90.8,87.3
88.8,83.2,84.4,90.0,88.0
89.6,84.0,85.6,91.2,87.7
90.0,86.4,84.0,89.2,87.7
89.2,83.6,84.8,90.8,87.4
88.4,84.8,84.0,92.0,87.2
88.0,84.4,84.0,89.2,88.1
85.6,85.2,85.2,90.4,87.0
90.0,85.2,86.0,90.0,87.7
90.4,84.0,84.0,91.2,88.4
89.6,84.8,83.6,91.6,87.9
90.0,85.2,82.4,90.8,88.1
88.0,85.2,85.2,90.0,87.8
90.4,82.8,83.2,90.8,88.4
86.8,84.8,86.0,91.2,87.5
89.2,86.4,85.2,90.0,87.5
90.0,84.8,86.8,90.0,87.9
90.8,80.8,86.0,88.4,88.7
88.4,85.6,85.2,89.2,87.3
88.4,82.0,84.4,90.8,88.3
89.6,84.8,84.4,90.4,87.8
91.2,85.6,83.2,90.0,87.9
90.4,84.0,85.2,90.4,88.1
91.2,85.2,83.6,89.2,87.8
91.2,84.0,84.4,89.6,87.7
90.0,84.0,85.2,87.6,88.0
89.6,85.2,85.2,91.6,87.8
89.2,83.2,85.6,90.8,87.7
90.4,83.6,85.2,91.6,88.4
90.4,83.6,86.4,89.6,87.8
88.8,84.0,85.2,90.4,87.9
89.2,86.4,85.2,90.0,88.2
91.2,85.2,85.6,90.4,87.6
88.0,86.4,85.6,90.8,88.1
90.8,84.8,84.0,92.0,88.2
89.6,86.0,86.0,89.2,87.8
88.4,84.8,85.6,89.6,87.7
89.6,84.4,83.2,89.2,87.1
90.4,84.8,84.0,91.2,88.2
88.4,86.0,85.2,90.0,87.9
90.8,86.0,84.0,90.0,88.0
90.4,84.8,85.6,89.6,88.0
89.2,83.2,85.6,92.4,88.0
89.6,85.2,86.4,91.6,88.0
88.4,85.2,86.0,88.0,87.9
90.4,85.6,88.0,91.6,88.4
88.8,86.8,86.8,89.6,87.6
92.0,84.0,84.8,89.6,87.6
89.6,84.8,84.4,89.6,88.0
89.6,84.8,84.4,89.6,88.1
90.0,84.4,83.2,89.2,88.1
90.0,86.8,80.8,90.0,88.2
