81.6,80.4,84.4,90.8,84.0
83.2,81.6,82.4,90.0,84.8
83.6,80.0,83.2,90.8,84.7
84.0,79.6,81.6,90.8,84.1
84.0,80.0,83.6,89.6,84.2
84.0,78.8,83.6,90.8,84.2
85.2,82.4,81.2,90.8,83.7
84.0,80.8,82.0,91.6,83.7
82.8,79.6,84.4,90.4,84.4
82.8,80.8,82.8,89.6,84.1
84.4,82.4,80.8,90.4,84.8
84.8,81.2,82.8,90.4,84.9
85.2,81.6,82.8,91.2,84.9
85.2,82.0,83.2,90.4,84.1
83.2,79.6,82.0,91.2,83.8
84.4,79.6,83.2,89.6,83.9
84.4,79.6,83.2,89.6,83.8
83.6,79.6,82.4,90.4,84.3
85.6,79.2,82.4,90.4,84.8
84.0,80.4,82.8,90.8,84.0
83.6,80.8,82.0,90.4,84.2
84.0,79.2,82.0,90.4,84.3
